id,mnts_gw,date,region,type,city,city_size,city_class,eco,actors_all,actor1,act_type1,people,repert1,site_number,site_type,duration,claim1,direction,target,response,vandalism,violence,international,solidarity,extra,group_name,year,month,company_name,actor2,act_type2,act_fa,act_ip,act_ms,act_opzz,act_znp,act_s80,act_pis,act_sld,act_sr80,act_pip,act_fzz,act_ppp,act_nszzs,act_razem,site_base,repert2,claim2,claim_name
1026,4,200905,SLA,protest,Katowice,298,voyvodeship,healthsocial,NA,NA,unionlocal,10,drastic,1,company,NA,wage,defense,company,NA,n,n,n,n,0,NA,2009,may,NOTCOMPANY,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,NA,NOREPERT2,NOCLAIM2,shorter work day
1027,1,200905,SLA,protest,Katowice,298,voyvodeship,healthsocial,NA,NA,unionlocal,50,demonstration,1,company,w2,political,offense,company,NA,n,n,n,n,0,NA,2009,may,PKP,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1028,4,200905,MAZ,protest,Ciechanów,44,normal,healthsocial,NA,NA,nonorganised,100,slowdown,1,NA,NA,wage,offense,company,negative,n,n,n,n,0,NA,2009,may,Konin aluminium foundry,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1029,5,200905,SLA,protest,Katowice,298,voyvodeship,healthsocial,NA,NA,unionlocal,100,blockade,1,infrastructure,h12,govtpolicycompany,offense,govtcentral,NA,n,n,n,n,0,NA,2009,may,NA,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1030,1,200905,WLK,protest,Poznań,542,voyvodeship,manufactoring,IP,ip,unionlocal,15,demonstration,1,stateregional,NA,duesalary,defense,govtcentral,NA,n,n,n,n,0,NA,2009,may,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,NA,NOREPERT2,commemoration,labour day
1031,1,200905,MAZ,protest,Warszawa,1754,voyvodeship,NOTCOMPANY,OPZZ SLD PPS UL SdPL,opzz,unioncentral,NA,agitation,1,company,NA,wage,offense,company,negative,n,n,n,n,0,NA,2009,may,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,NA,NOREPERT2,NOCLAIM2,0
1032,2,200905,SWK,threat,Kielce,198,voyvodeship,healthsocial,PIP,pip,unionlocal,NA,slowdown,1,company,NA,govtpolicywork,offense,company,positive,n,n,n,n,0,ferry,2009,may,Radzyń hospital,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,against ban on corhydron
1033,1,200905,SLA,protest,Rybnik,140,normal,healthsocial,PIP S,pip,unionlocal,NA,strike,1,company,w1,privatisationanti,defense,company,NA,n,n,n,n,0,NA,2009,may,ŁKS Widzew,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,unionize,0
1034,1,200905,SLA,protest,Rybnik,140,normal,healthsocial,PIP S,pip,unionlocal,NA,strike,1,company,w1,wage,defense,publicgeneral,unclear,n,n,n,n,0,NA,2009,may,Polonia Bytom,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,conditions,0
1035,2,200905,PDK,protest,Jasło,36,normal,manufactoring,S,s,unionlocal,NA,strike,1,publicspace,NA,managepolicy,defense,govtcentral,negative,n,n,n,n,0,NA,2009,may,Lubartów hospital,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,remove the director
1036,3,200905,SWK,protest,Skarżysko Kamienna,47,normal,manufactoring,S,s,unionlocal,NA,strike,1,statecentral,h24,wage,offense,company,negative,n,n,n,n,0,NA,2009,may,Ciechanów specialist,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1037,4,200905,POM,protest,Gdańsk,464,voyvodeship,manufactoring,S,s,unionlocal,NA,demonstration,1,company,NA,conditions,offense,publicgeneral,NA,n,n,n,n,0,NA,2009,may,Wrocław MPK,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,duesalary,0
1038,1,200905,WLK,protest,Rawicz,21,normal,manufactoring,S,s,unionlocal,100,demonstration,1,company,NA,wage,defense,govtlocal,NA,n,n,n,n,0,NA,2009,may,Żurawica hospital,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1039,1,200905,DSL,protest,Lubin,74,normal,mining,S,s,unionlocal,300,demonstration,1,company,NA,layoffs,defense,govtlocal,NA,n,n,n,n,0,NA,2009,may,Rabka pulmenology,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,investment,0
1040,1,200905,MAP,protest,Kraków,765,voyvodeship,manufactoring,S,s,unionlocal,500,demonstration,1,company,NA,wage,offense,company,unclear,n,n,n,n,0,sanepid,2009,may,Radio Koszalin,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1041,4,200905,SLA,protest,Jastrzębie Zdrój,90,normal,mining,S,s,unionlocal,5000,demonstration,1,company,NA,wage,defense,company,NA,n,n,n,n,0,NA,2009,may,Lesko hospital,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,layoffs,0
1042,2,200905,PL,protest,NOTCITY,NOTCITY,NOTCITY,energy,S,s,unionlocal,325,demonstration,7,company,h48,wage,defense,company,negative,n,n,n,n,0,NA,2009,may,Ciechanów specialist,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,managepolicy,0
1043,2,200905,PL,protest,NOTCITY,NOTCITY,NOTCITY,transportpost,S OPZZ,s,unioncentral,NA,demonstration,1,company,NA,investment,defense,other,NA,n,n,n,n,0,NA,2009,may,DudaBis,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1044,1,200905,POM,protest,Gdańsk,464,voyvodeship,manufactoring,S OPZZ,s,unionlocal,NA,demonstration,1,stateregional,NA,investment,defense,govtcentral,negative,n,n,n,n,0,NA,2009,may,Alma,NOACT2,NOACT2,n,y,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1045,1,200905,PDL,protest,Łapy,16,normal,traderepair,SR80,sr80,unionlocal,NA,demonstration,1,company,NA,bankrupcy,defense,other,unclear,n,n,n,n,0,NA,2009,may,Alma,NOACT2,NOACT2,n,y,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1046,1,200905,SLA,protest,Katowice,298,voyvodeship,mining,SR80,sr80,unionlocal,NA,strike,1,company,NA,conditions,offense,other,NA,n,n,n,n,0,NOGROUP,2009,may,Alma,NOACT2,NOACT2,n,y,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,collagreement,0
1047,1,200905,SLA,protest,Jastrzębie Zdrój,90,normal,mining,SR80,sr80,unionlocal,NA,demonstration,1,company,NA,wage,defense,company,NA,n,n,n,n,0,NOGROUP,2009,may,Alma,NOACT2,NOACT2,n,y,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,duesalary,0
1048,1,200905,POM,protest,Gdańsk,464,voyvodeship,NOTCOMPANY,SR80,sr80,unioncentral,NA,blockade,1,company,NA,wage,offense,company,positive,n,n,n,n,0,NA,2009,may,Świecie psychiatric,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,y,n,n,n,n,1,NOREPERT2,layoffs,0
1049,3,200905,POM,protest,Gdańsk,464,voyvodeship,NOTCOMPANY,SR80,sr80,unioncentral,NA,blockade,1,stateregional,NA,collagreement,offense,publicgeneral,NA,n,n,n,n,0,NA,2009,may,Świecie psychiatric,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,y,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1050,3,200905,ZCP,protest,Szczecin,405,voyvodeship,NOTCOMPANY,SR80,sr80,unioncentral,NA,blockade,1,company,NA,duesalary,offense,govtlocal,negative,n,n,n,n,0,NA,2009,may,Chełm hospital,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,y,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1051,1,200905,SLA,protest,Będzin,58,normal,transportpost,SR80,sr80,unionlocal,NA,agitation,1,publicspace,NA,govtpolicycompany,defense,company,unclear,n,n,n,n,0,NA,2009,may,Rzeszów psychiatric,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,y,n,n,n,n,1,NOREPERT2,conditions,0
1052,2,200905,MAZ,protest,Radom,216,normal,NOTCOMPANY,SR80,sr80,unioncentral,5,blockade,1,company,timeless,govtpolicycompany,offense,company,NA,n,n,n,n,0,NOGROUP,2009,may,Warszawa psychiatric,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,y,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1053,1,200905,PDK,protest,Rzeszów,188,voyvodeship,NOTCOMPANY,SR80,sr80,unioncentral,6,blockade,1,company,w1,wage,offense,govtlocal,unclear,n,n,n,n,0,NA,2009,may,Jarosław hospital,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,y,n,n,n,n,1,NOREPERT2,investment,0
1054,1,200905,DSL,protest,Wrocław,638,voyvodeship,NOTCOMPANY,SR80,sr80,unioncentral,12,blockade,1,company,NA,conditions,offense,govtlocal,unclear,n,n,n,n,0,NA,2009,may,MPK Kraków,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1055,1,200905,KPO,protest,Bydgoszcz,355,voyvodeship,NOTCOMPANY,SR80,sr80,unioncentral,13,blockade,1,NA,h12,wage,defense,company,NA,n,n,n,n,0,NOGROUP,2009,may,SPEC,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1056,4,200905,LBL,protest,Lublin,340,voyvodeship,NOTCOMPANY,SR80,sr80,unioncentral,15,blockade,1,company,h2,conditions,offense,publicgeneral,NA,n,n,n,n,0,NOGROUP,2009,may,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,NA,NOREPERT2,NOCLAIM2,0
1057,1,200905,LDZ,protest,Łódź,697,voyvodeship,NOTCOMPANY,SR80,sr80,unioncentral,20,demonstration,1,company,NA,managepersonal,defense,govtcentral,unclear,n,n,n,n,0,NOGROUP,2009,may,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,NA,NOREPERT2,NOCLAIM2,0
1058,2,200905,WLK,protest,Poznań,542,voyvodeship,NOTCOMPANY,SR80 FA,sr80,unioncentral,15,blockade,1,infrastructure,h12,wage,offense,govtcentral,NA,n,n,n,n,0,NA,2009,may,WG WiK,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1059,2,200905,PL,protest,NOTCITY,NOTCITY,NOTCITY,NOTCOMPANY,SR80 IP S80,sr80,unioncentral,NA,demonstration,1,stateother,NA,wage,offense,company,unclear,n,n,n,n,0,NOGROUP,2009,may,PEC,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1060,2,200905,ZCP,protest,Szczecin,405,voyvodeship,NOTCOMPANY,SR80 S80,sr80,unioncentral,20,blockade,1,company,NA,managepersonal,defense,govtcentral,NA,n,n,n,n,0,NOGROUP,2009,may,Radio Koszalin,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1061,2,200906,PL,threat,NOTCITY,NOTCITY,NOTCITY,publicsocial,NA,NA,nonunion,NA,slowdown,1,NA,NA,managepolicy,offense,govtcentral,negative,n,n,n,n,0,NOGROUP,2009,jun,EKK Wagon,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1062,2,200906,PDK,threat,Stalowa Wola,63,normal,manufactoring,NA,NA,unionlocal,NA,blockade,1,NA,NA,layoffs,offense,govtlocal,NA,n,n,n,n,0,NOGROUP,2009,jun,Poznań ZNTK,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1063,1,200906,PDL,protest,Łapy,16,normal,manufactoring,NA,NA,community,NA,demonstration,1,company,h2,wage,offense,company,NA,n,n,n,n,0,NOGROUP,2009,jun,PKS Wschód,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1064,1,200906,PDL,protest,Białystok,297,voyvodeship,sportculture,NA,NA,community,100,demonstration,1,company,h2,managepolicy,defense,company,NA,n,n,n,n,0,NOGROUP,2009,jun,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,3,NOREPERT2,NOCLAIM2,0
1065,1,200906,SLA,protest,Wodzisław Śląski,49,normal,healthsocial,NA,NA,nonorganised,260,strike,1,company,h2,privatisationanti,offense,company,unclear,n,n,n,n,0,NA,2009,jun,Poznań Żabka,NOACT2,NOACT2,n,y,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1066,7,200906,PL,protest,NOTCITY,NOTCITY,NOTCITY,energy,NA,NA,unionlocal,4500,strike,5,company,w1,wage,offense,company,NA,n,n,n,n,0,NA,2009,jun,NA,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,y,n,n,n,n,NA,NOREPERT2,NOCLAIM2,change minster of education
1067,1,200906,LDZ,protest,Łódź,697,voyvodeship,education,IP MS,ip,unioncentral,NA,demonstration,1,infrastructure,h2,wage,defense,other,NA,n,n,n,n,0,NA,2009,jun,NA,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,y,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1068,1,200906,SWK,protest,Kielce,198,voyvodeship,education,KP,kp,unionlocal,NA,demonstration,1,company,h2,privatisationanti,defense,govtlocal,NA,n,n,n,n,0,NA,2009,jun,NA,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,y,n,n,n,n,5,NOREPERT2,NOCLAIM2,0
1069,1,200906,POM,threat,Gdańsk,464,voyvodeship,manufactoring,S,s,unionlocal,NA,drastic,1,company,NA,commemoration,defense,govtlocal,unclear,n,n,n,n,0,NA,2009,jun,Fiat,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,layoffs,0
1070,6,200906,POM,protest,Gdańsk,464,voyvodeship,manufactoring,S,s,unioncentral,5000,demonstration,1,company,NA,wage,offense,company,positive,n,n,n,n,0,NA,2009,jun,Poznań ZNTK,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,duesalary,0
1071,5,200906,SLA,protest,Katowice,298,voyvodeship,NOTCOMPANY,S,s,unioncentral,10000,demonstration,1,company,NA,wage,offense,NA,NA,n,n,n,n,0,NA,2009,jun,Poznań ZNTK,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,duesalary,0
1072,1,200906,PL,protest,NOTCITY,NOTCITY,NOTCITY,manufactoring,S SR80,s,unionlocal,NA,demonstration,1,company,NA,wage,defense,company,negative,n,n,n,n,0,NA,2009,jun,PUP Radom,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1073,1,200906,WAM,threat,Olsztyn,173,voyvodeship,education,ZNP,znp,unionlocal,NA,strike,1,stateregional,h2,layoffs,offense,govtcentral,NA,n,n,n,n,0,NA,2009,jun,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,conditions,0
1074,1,200906,ZCP,protest,Szczecin,405,voyvodeship,education,ZNP,znp,unionlocal,100,demonstration,1,company,NA,wage,defense,other,NA,n,n,n,n,0,NA,2009,jun,BisonBial,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1075,3,200907,PDK,protest,NOTCITY,NOTCITY,NOTCITY,healthsocial,NA,NA,unionlocal,NA,strike,1,infrastructure,h2,wage,offense,govtcentral,NA,n,n,n,n,0,NA,2009,jul,NOTCOMPANY,znp,movement,n,n,n,y,y,n,n,n,y,y,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1076,3,200907,SWK,protest,NOTCITY,NOTCITY,NOTCITY,healthsocial,NA,NA,unionlocal,NA,strike,1,company,m1,wage,offense,company,NA,n,n,n,n,0,NA,2009,jul,NA,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,NA,NOREPERT2,NOCLAIM2,0
1077,1,200907,DSL,protest,Wrocław,638,voyvodeship,healthsocial,NA,NA,nonorganised,50,blockade,1,media,timeless,investment,defense,govtlocal,unclear,n,n,n,n,0,NA,2009,jul,NOTCOMPANY,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,collagreement,0
1078,2,200907,MAZ,protest,Warszawa,1754,voyvodeship,transportpost,NA,NA,nonorganised,NA,slowdown,1,company,h2,duesalary,defense,govtlocal,negative,n,n,n,n,0,NA,2009,jul,PKS Kielce,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1079,2,200907,MAZ,protest,Warszawa,1754,voyvodeship,information,NA,NA,nonorganised,NA,strike,1,company,m1,duesalary,offense,govtlocal,positive,n,n,n,n,0,NA,2009,jul,MOPS Częstochowa,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1080,2,200907,MAZ,protest,Warszawa,1754,voyvodeship,construction,NA,NA,atypical,47,blockade,1,stateregional,h2,collagreement,defense,govtcentral,NA,n,n,n,n,0,NA,2009,jul,Matex,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1081,3,200907,SWK,protest,NOTCITY,NOTCITY,NOTCITY,healthsocial,NA,NA,unionlocal,50,demonstration,1,company,NA,wage,defense,govtcentral,positive,n,n,n,n,0,taxi,2009,jul,KHW JSW,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,labour day
1082,4,200907,PDK,protest,NOTCITY,NOTCITY,NOTCITY,healthsocial,NA,NA,unionlocal,100,demonstration,1,company,NA,layoffs,defense,govtlocal,negative,n,n,n,n,0,taxi,2009,jul,KHW KW,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,2,NOREPERT2,commemoration,labour day
1083,3,200907,LBL,protest,NOTCITY,NOTCITY,NOTCITY,healthsocial,NA,NA,unionlocal,150,demonstration,1,company,NA,bankrupcy,defense,govtlocal,NA,n,n,n,n,0,NA,2009,jul,Poczta Polska,NOACT2,NOACT2,n,n,n,n,n,n,n,y,n,n,n,n,n,n,1,NOREPERT2,atypical,modifications in Teachers Card
1084,4,200907,LBL,protest,NOTCITY,NOTCITY,NOTCITY,healthsocial,NA,NA,unionlocal,NA,strike,20,infrastructure,NA,wage,offense,govtcentral,positive,n,n,n,n,0,NA,2009,jul,Tesco,NOACT2,NOACT2,n,n,n,n,n,n,n,n,y,n,n,n,n,n,1,NOREPERT2,collagreement,0
1085,1,200907,PDL,threat,Białystok,297,voyvodeship,traderepair,NA,NA,unionlocal,NA,strike,50,statecentral,NA,investment,offense,publicgeneral,NA,n,n,n,n,0,NA,2009,jul,ŁKS Widzew,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,collagreement,0
1086,4,200907,LDZ,protest,Łódź,697,voyvodeship,manufactoring,IP,ip,unionlocal,55,blockade,1,company,h2,wage,offense,company,negative,n,n,n,n,0,NA,2009,jul,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,3,NOREPERT2,NOCLAIM2,government help
1087,2,200907,WLK,protest,Poznań,542,voyvodeship,manufactoring,IP,ip,unionlocal,125,demonstration,1,company,w2,duesalary,defense,govtlocal,negative,n,n,n,n,0,NA,2009,jul,EnergiaPro,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,4,NOREPERT2,managepersonal,0
1088,3,200907,MAZ,protest,Radom,216,normal,healthsocial,PIP,pip,unionlocal,NA,strike,1,company,NA,duesalary,offense,govtlocal,positive,n,n,n,n,0,NA,2009,jul,JSW,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1089,1,200907,DSL,protest,Wrocław,638,voyvodeship,traderepair,S,s,unionlocal,45,demonstration,1,company,h12,wage,offense,company,unclear,n,n,n,n,0,NA,2009,jul,Szczecin Arkońska,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,money for the 203 law
1090,3,200907,LDZ,protest,Łódź,697,voyvodeship,transportpost,S,s,unionlocal,250,strike,1,company,NA,govtpolicycompany,offense,company,positive,n,n,n,n,0,NA,2009,jul,Gdynia military shipyard,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,collagreement,0
1091,4,200908,DSL,threat,NOTCITY,NOTCITY,NOTCITY,energy,NA,NA,unionlocal,NA,strike,1,company,w1,wage,offense,company,negative,n,n,n,n,0,NA,2009,aug,NA,NOACT2,community,n,n,n,n,y,n,n,n,n,n,n,n,n,n,1,NOREPERT2,conditions,0
1092,1,200908,MAZ,threat,Warszawa,1754,voyvodeship,information,NA,NA,unionlocal,NA,strike,1,company,NA,wage,defense,govtcentral,NA,n,n,n,n,0,NA,2009,aug,NA,NOACT2,NOACT2,n,n,n,n,y,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1093,1,200908,LBL,threat,Lublin,340,voyvodeship,publicsocial,NA,NA,unionlocal,NA,demonstration,1,company,NA,wage,offense,govtcentral,positive,n,n,n,n,0,NA,2009,aug,NA,s,NOACT2,n,n,n,n,y,n,n,n,n,n,n,n,y,n,1,NOREPERT2,conditions,0
1094,2,200908,LBL,protest,Zamość,65,normal,sportculture,NA,NA,nonorganised,NA,strike,1,company,NA,wage,defense,company,negative,n,n,n,n,0,NA,2009,aug,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,NA,NOREPERT2,NOCLAIM2,0
1095,2,200908,WLK,protest,Poznań,542,voyvodeship,energy,NA,NA,unionlocal,NA,strike,1,company,NA,duesalary,defense,govtlocal,negative,n,n,n,n,0,NA,2009,aug,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,NA,NOREPERT2,NOCLAIM2,0
1096,1,200908,MAP,protest,Kraków,765,voyvodeship,sportculture,NA,NA,nonorganised,NA,slowdown,1,company,h48,wage,offense,govtcentral,unclear,n,n,n,n,0,taxi,2009,aug,NA,NA,community,n,n,n,n,n,n,n,n,n,n,n,n,n,n,40,NOREPERT2,NOCLAIM2,0
1097,3,200908,PDK,protest,Krosno,47,normal,healthsocial,NA,NA,unionlocal,100,slowdown,1,stateregional,NA,duesalary,defense,govtcentral,positive,n,n,n,n,0,NA,2009,aug,Zakład Narzędziowy,NOACT2,NOACT2,n,n,n,n,n,n,n,n,y,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1098,1,200908,WLK,protest,Poznań,542,voyvodeship,manufactoring,IP,ip,unionlocal,NA,demonstration,1,infrastructure,h24,managepersonal,defense,govtcentral,NA,n,n,n,n,0,NOGROUP,2009,aug,Zakład Narzędziowy,NOACT2,NOACT2,n,n,n,n,n,n,n,n,y,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1099,21,200908,MAZ,protest,Radom,216,normal,healthsocial,PIP,pip,unionlocal,180,strike,1,NA,m3,bankrupcy,offense,publicgeneral,NA,n,n,n,n,0,NOGROUP,2009,aug,PZL Świdnik,NOACT2,NOACT2,n,n,n,n,n,n,n,n,y,n,n,n,n,n,1,NOREPERT2,conditions,0
1100,8,200908,MAZ,protest,Radom,216,normal,healthsocial,PIP,pip,unioncentral,500,demonstration,1,stateregional,NA,layoffs,offense,govtlocal,negative,n,n,n,n,0,NA,2009,aug,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,NA,NOREPERT2,bankrupcy,0
1101,14,200908,DSL,protest,Wrocław,638,voyvodeship,mining,S,s,unionlocal,NA,strike,1,company,NA,govtpolicywork,defense,other,positive,n,n,n,n,0,NA,2009,aug,CES,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,political,0
1102,5,200908,PDK,threat,Rzeszów,188,voyvodeship,transportpost,S,s,unionlocal,NA,strike,1,company,NA,investment,offense,publicgeneral,NA,n,n,n,n,0,NOGROUP,2009,aug,Cieszyn hospital,NA,community,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1103,2,200908,POM,protest,Gdynia,247,normal,manufactoring,S,s,unionlocal,NA,demonstration,1,stateregional,NA,atypical,defense,company,unclear,n,n,n,n,0,NOGROUP,2009,aug,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1104,1,200908,SWK,protest,NOTCITY,NOTCITY,NOTCITY,healthsocial,S,s,unioncentral,NA,agitation,1,stateregional,NA,collagreement,offense,company,unclear,n,n,n,n,0,NOGROUP,2009,aug,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1105,2,200908,POM,protest,Gdańsk,464,voyvodeship,manufactoring,S,s,unionlocal,30,blockade,1,infrastructure,NA,conditions,offense,govtcentral,NA,n,n,n,n,0,NA,2009,aug,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
1106,10,200908,DSL,protest,Łączna,1,normal,mining,S,s,unionlocal,70,blockade,1,company,NA,bankrupcy,offense,publicgeneral,NA,n,n,n,n,0,NA,2009,aug,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,2,demonstration,investment,against low NFZ contracts
1107,2,200908,ZCP,protest,Białogard,24,normal,healthsocial,S,s,unionlocal,100,demonstration,1,company,h2,layoffs,offense,company,negative,n,n,n,n,0,emergency,2009,aug,NA,NA,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,2,NOREPERT2,NOCLAIM2,relaunch deleted connections
1108,8,200909,WLK,threat,Poznań,542,voyvodeship,energy,NA,NA,unionlocal,NA,strike,1,company,NA,govtpolicycompany,defense,company,negative,n,n,n,n,0,nurses,2009,sep,NOTCOMPANY,NOACT2,NOACT2,n,n,n,n,n,n,n,n,n,n,n,n,y,n,1,NOREPERT2,NOCLAIM2,0
1109,1,200909,KPO,protest,Toruń,202,voyvodeship,professional,NA,NA,nonorganised,NA,demonstration,1,company,NA,atypical,offense,company,negative,n,n,n,n,0,nurses,2009,sep,NA,NOACT2,NOACT2,n,n,n,n,n,n,n,n,y,n,n,n,n,n,1,NOREPERT2,NOCLAIM2,0
